
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"
# Contour 0, label:      0.8
-2.91352  3.43373 -0.6 
-2.91499  3.39357 -0.6 
-2.91726  3.35341 -0.6 
-2.92031  3.31325 -0.6 
-2.92419  3.27309 -0.6 
-2.92891  3.23293 -0.6 
-2.93451  3.19277 -0.6 
-2.94103  3.15261 -0.6 
-2.94851  3.11245 -0.6 
-2.95701  3.07229 -0.6 
-2.9666  3.03213 -0.6 
-2.97734  2.99197 -0.6 
-2.9798  2.98362 -0.6 
-2.99053  2.95181 -0.6 
-3.00555  2.91165 -0.6 
-3.02223  2.87149 -0.6 
-3.04071  2.83133 -0.6 
-3.06119  2.79116 -0.6 
-3.08081  2.75632 -0.6 
-3.08439  2.751 -0.6 
-3.11373  2.71084 -0.6 
-3.14627  2.67068 -0.6 
-3.18182  2.63119 -0.6 
-3.18258  2.63052 -0.6 
-3.23194  2.59036 -0.6 
-3.28283  2.55318 -0.6 
-3.28842  2.5502 -0.6 
-3.36995  2.51004 -0.6 
-3.38384  2.50372 -0.6 
-3.48485  2.47446 -0.6 
-3.51957  2.46988 -0.6 
-3.58586  2.4615 -0.6 
-3.68687  2.46312 -0.6 

-3.68687  2.46312 -0.6 
-3.72941  2.46988 -0.6 
-3.78788  2.47962 -0.6 
-3.88068  2.51004 -0.6 
-3.88889  2.51292 -0.6 
-3.95913  2.5502 -0.6 
-3.9899  2.56805 -0.6 
-4.01847  2.59036 -0.6 
-4.06536  2.63052 -0.6 
-4.09091  2.65457 -0.6 
-4.10459  2.67068 -0.6 
-4.1359  2.71084 -0.6 
-4.16412  2.751 -0.6 
-4.18959  2.79116 -0.6 
-4.19192  2.79515 -0.6 
-4.20978  2.83133 -0.6 
-4.22773  2.87149 -0.6 
-4.24392  2.91165 -0.6 
-4.2585  2.95181 -0.6 
-4.27161  2.99197 -0.6 
-4.28335  3.03213 -0.6 
-4.29293  3.06882 -0.6 
-4.29373  3.07229 -0.6 
-4.30204  3.11245 -0.6 
-4.30935  3.15261 -0.6 
-4.31572  3.19277 -0.6 
-4.32119  3.23293 -0.6 
-4.32581  3.27309 -0.6 
-4.3296  3.31325 -0.6 
-4.33259  3.35341 -0.6 
-4.3348  3.39357 -0.6 
-4.33625  3.43373 -0.6 
-4.33694  3.4739 -0.6 
-4.33687  3.51406 -0.6 
-4.33606  3.55422 -0.6 
-4.33449  3.59438 -0.6 
-4.33215  3.63454 -0.6 
-4.32903  3.6747 -0.6 
-4.32511  3.71486 -0.6 
-4.32035  3.75502 -0.6 
-4.31473  3.79518 -0.6 
-4.30821  3.83534 -0.6 
-4.30074  3.8755 -0.6 
-4.29293  3.91251 -0.6 
-4.29218  3.91566 -0.6 
-4.2815  3.95582 -0.6 
-4.26954  3.99598 -0.6 
-4.2562  4.03614 -0.6 
-4.24136  4.07631 -0.6 
-4.22489  4.11647 -0.6 
-4.20664  4.15663 -0.6 
-4.19192  4.18606 -0.6 
-4.18556  4.19679 -0.6 
-4.15966  4.23695 -0.6 
-4.13095  4.27711 -0.6 
-4.09909  4.31727 -0.6 
-4.09091  4.32679 -0.6 
-4.05796  4.35743 -0.6 
-4.01022  4.39759 -0.6 
-3.9899  4.41327 -0.6 
-3.94718  4.43775 -0.6 
-3.88889  4.46833 -0.6 
-3.86122  4.47791 -0.6 
-3.78788  4.50167 -0.6 
-3.68814  4.51807 -0.6 
-3.68687  4.51827 -0.6 
-3.58586  4.51989 -0.6 
-3.57133  4.51807 -0.6 
-3.48485  4.5068 -0.6 
-3.38463  4.47791 -0.6 
-3.38384  4.47767 -0.6 
-3.30125  4.43775 -0.6 
-3.28283  4.42807 -0.6 
-3.24063  4.39759 -0.6 
-3.19037  4.35743 -0.6 
-3.18182  4.35002 -0.6 
-3.15199  4.31727 -0.6 
-3.11887  4.27711 -0.6 
-3.08903  4.23695 -0.6 
-3.08081  4.22491 -0.6 
-3.06478  4.19679 -0.6 
-3.04396  4.15663 -0.6 
-3.02515  4.11647 -0.6 
-3.00819  4.07631 -0.6 
-2.99291  4.03614 -0.6 
-2.9798  3.99787 -0.6 
-2.97923  3.99598 -0.6 
-2.96829  3.95582 -0.6 
-2.95852  3.91566 -0.6 
-2.94984  3.8755 -0.6 
-2.9422  3.83534 -0.6 
-2.93553  3.79518 -0.6 
-2.92978  3.75502 -0.6 
-2.92491  3.71486 -0.6 
-2.9209  3.6747 -0.6 
-2.91771  3.63454 -0.6 
-2.91531  3.59438 -0.6 
-2.91371  3.55422 -0.6 
-2.91287  3.51406 -0.6 

 4.33691  0.0200803 -0.6 
 4.33691 -0.0200803 -0.6 
 4.33616 -0.060241 -0.6 
 4.33465 -0.100402 -0.6 
 4.33237 -0.140562 -0.6 
 4.32932 -0.180723 -0.6 
 4.32546 -0.220884 -0.6 
 4.32078 -0.261044 -0.6 
 4.31523 -0.301205 -0.6 
 4.30878 -0.341365 -0.6 
 4.30139 -0.381526 -0.6 
 4.293 -0.421687 -0.6 
 4.29293 -0.421973 -0.6 
 4.28243 -0.461847 -0.6 
 4.27058 -0.502008 -0.6 
 4.25735 -0.542169 -0.6 
 4.24264 -0.582329 -0.6 
 4.22632 -0.62249 -0.6 
 4.20822 -0.662651 -0.6 
 4.19192 -0.695449 -0.6 
 4.18758 -0.702811 -0.6 
 4.1619 -0.742972 -0.6 
 4.13344 -0.783133 -0.6 
 4.10185 -0.823293 -0.6 
 4.09091 -0.836107 -0.6 
 4.06168 -0.863454 -0.6 
 4.01436 -0.903614 -0.6 
 3.9899 -0.922603 -0.6 
 3.95318 -0.943775 -0.6 
 3.88889 -0.9777 -0.6 
 3.87099 -0.983936 -0.6 
 3.78788 -1.01102 -0.6 
 3.70888 -1.0241 -0.6 
 3.68687 -1.02757 -0.6 
 3.58586 -1.02919 -0.6 

 3.58586 -1.02919 -0.6 
 3.54532 -1.0241 -0.6 
 3.48485 -1.01616 -0.6 
 3.38384 -0.986974 -0.6 
 3.37712 -0.983936 -0.6 
 3.2948 -0.943775 -0.6 
 3.28283 -0.937441 -0.6 
 3.23627 -0.903614 -0.6 
 3.18646 -0.863454 -0.6 
 3.18182 -0.85941 -0.6 
 3.14912 -0.823293 -0.6 
 3.11629 -0.783133 -0.6 
 3.0867 -0.742972 -0.6 
 3.08081 -0.73429 -0.6 
 3.06298 -0.702811 -0.6 
 3.04233 -0.662651 -0.6 
 3.02368 -0.62249 -0.6 
 3.00687 -0.582329 -0.6 
 2.99171 -0.542169 -0.6 
 2.9798 -0.507119 -0.6 
 2.97828 -0.502008 -0.6 
 2.96744 -0.461847 -0.6 
 2.95776 -0.421687 -0.6 
 2.94917 -0.381526 -0.6 
 2.94161 -0.341365 -0.6 
 2.93502 -0.301205 -0.6 
 2.92934 -0.261044 -0.6 
 2.92455 -0.220884 -0.6 
 2.9206 -0.180723 -0.6 
 2.91748 -0.140562 -0.6 
 2.91515 -0.100402 -0.6 
 2.91361 -0.060241 -0.6 
 2.91284 -0.0200803 -0.6 
 2.91284  0.0200803 -0.6 
 2.91361  0.060241 -0.6 
 2.91515  0.100402 -0.6 
 2.91748  0.140562 -0.6 
 2.9206  0.180723 -0.6 
 2.92455  0.220884 -0.6 
 2.92934  0.261044 -0.6 
 2.93502  0.301205 -0.6 
 2.94161  0.341365 -0.6 
 2.94917  0.381526 -0.6 
 2.95776  0.421687 -0.6 
 2.96744  0.461847 -0.6 
 2.97828  0.502008 -0.6 
 2.9798  0.507119 -0.6 
 2.99171  0.542169 -0.6 
 3.00687  0.582329 -0.6 
 3.02368  0.62249 -0.6 
 3.04233  0.662651 -0.6 
 3.06298  0.702811 -0.6 
 3.08081  0.73429 -0.6 
 3.0867  0.742972 -0.6 
 3.11629  0.783133 -0.6 
 3.14912  0.823293 -0.6 
 3.18182  0.85941 -0.6 
 3.18646  0.863454 -0.6 
 3.23627  0.903614 -0.6 
 3.28283  0.937441 -0.6 
 3.2948  0.943775 -0.6 
 3.37712  0.983936 -0.6 
 3.38384  0.986974 -0.6 
 3.48485  1.01616 -0.6 
 3.54532  1.0241 -0.6 
 3.58586  1.02919 -0.6 
 3.68687  1.02757 -0.6 
 3.70888  1.0241 -0.6 
 3.78788  1.01102 -0.6 
 3.87099  0.983936 -0.6 
 3.88889  0.9777 -0.6 
 3.95318  0.943775 -0.6 
 3.9899  0.922603 -0.6 
 4.01436  0.903614 -0.6 
 4.06168  0.863454 -0.6 
 4.09091  0.836107 -0.6 
 4.10185  0.823293 -0.6 
 4.13344  0.783133 -0.6 
 4.1619  0.742972 -0.6 
 4.18758  0.702811 -0.6 
 4.19192  0.695449 -0.6 
 4.20822  0.662651 -0.6 
 4.22632  0.62249 -0.6 
 4.24264  0.582329 -0.6 
 4.25735  0.542169 -0.6 
 4.27058  0.502008 -0.6 
 4.28243  0.461847 -0.6 
 4.29293  0.421973 -0.6 
 4.293  0.421687 -0.6 
 4.30139  0.381526 -0.6 
 4.30878  0.341365 -0.6 
 4.31523  0.301205 -0.6 
 4.32078  0.261044 -0.6 
 4.32546  0.220884 -0.6 
 4.32932  0.180723 -0.6 
 4.33237  0.140562 -0.6 
 4.33465  0.100402 -0.6 
 4.33616  0.060241 -0.6 
 4.33691  0.0200803 -0.6 

-0.496317  0.0200803 -0.6 
-0.496317 -0.0200803 -0.6 
-0.497079 -0.060241 -0.6 
-0.49861 -0.100402 -0.6 
-0.500919 -0.140562 -0.6 
-0.50402 -0.180723 -0.6 
-0.507936 -0.220884 -0.6 
-0.512693 -0.261044 -0.6 
-0.518323 -0.301205 -0.6 
-0.524866 -0.341365 -0.6 
-0.532371 -0.381526 -0.6 
-0.540892 -0.421687 -0.6 
-0.550494 -0.461847 -0.6 
-0.555556 -0.480903 -0.6 
-0.561957 -0.502008 -0.6 
-0.575441 -0.542169 -0.6 
-0.590441 -0.582329 -0.6 
-0.607092 -0.62249 -0.6 
-0.625549 -0.662651 -0.6 
-0.645996 -0.702811 -0.6 
-0.656566 -0.721828 -0.6 
-0.670616 -0.742972 -0.6 
-0.699815 -0.783133 -0.6 
-0.732215 -0.823293 -0.6 
-0.757576 -0.851859 -0.6 
-0.770571 -0.863454 -0.6 
-0.81951 -0.903614 -0.6 
-0.858586 -0.932642 -0.6 
-0.879025 -0.943775 -0.6 
-0.959346 -0.983936 -0.6 
-0.959596 -0.984052 -0.6 
-1.06061 -1.01454 -0.6 
-1.12762 -1.0241 -0.6 
-1.16162 -1.02873 -0.6 
-1.26263 -1.02819 -0.6 

-1.26263 -1.02819 -0.6 
-1.29047 -1.0241 -0.6 
-1.36364 -1.01283 -0.6 
-1.45569 -0.983936 -0.6 
-1.46465 -0.980934 -0.6 
-1.53698 -0.943775 -0.6 
-1.56566 -0.927697 -0.6 
-1.59737 -0.903614 -0.6 
-1.64548 -0.863454 -0.6 
-1.66667 -0.844094 -0.6 
-1.68478 -0.823293 -0.6 
-1.71676 -0.783133 -0.6 
-1.74559 -0.742972 -0.6 
-1.76768 -0.709003 -0.6 
-1.77105 -0.702811 -0.6 
-1.7913 -0.662651 -0.6 
-1.80958 -0.62249 -0.6 
-1.82606 -0.582329 -0.6 
-1.84092 -0.542169 -0.6 
-1.85427 -0.502008 -0.6 
-1.86623 -0.461847 -0.6 
-1.86869 -0.452729 -0.6 
-1.87603 -0.421687 -0.6 
-1.88448 -0.381526 -0.6 
-1.89193 -0.341365 -0.6 
-1.89843 -0.301205 -0.6 
-1.90401 -0.261044 -0.6 
-1.90873 -0.220884 -0.6 
-1.91262 -0.180723 -0.6 
-1.9157 -0.140562 -0.6 
-1.91799 -0.100402 -0.6 
-1.91951 -0.060241 -0.6 
-1.92027 -0.0200803 -0.6 
-1.92027  0.0200803 -0.6 
-1.91951  0.060241 -0.6 
-1.91799  0.100402 -0.6 
-1.9157  0.140562 -0.6 
-1.91262  0.180723 -0.6 
-1.90873  0.220884 -0.6 
-1.90401  0.261044 -0.6 
-1.89843  0.301205 -0.6 
-1.89193  0.341365 -0.6 
-1.88448  0.381526 -0.6 
-1.87603  0.421687 -0.6 
-1.86869  0.452729 -0.6 
-1.86623  0.461847 -0.6 
-1.85427  0.502008 -0.6 
-1.84092  0.542169 -0.6 
-1.82606  0.582329 -0.6 
-1.80958  0.62249 -0.6 
-1.7913  0.662651 -0.6 
-1.77105  0.702811 -0.6 
-1.76768  0.709003 -0.6 
-1.74559  0.742972 -0.6 
-1.71676  0.783133 -0.6 
-1.68478  0.823293 -0.6 
-1.66667  0.844094 -0.6 
-1.64548  0.863454 -0.6 
-1.59737  0.903614 -0.6 
-1.56566  0.927697 -0.6 
-1.53698  0.943775 -0.6 
-1.46465  0.980934 -0.6 
-1.45569  0.983936 -0.6 
-1.36364  1.01283 -0.6 
-1.29047  1.0241 -0.6 
-1.26263  1.02819 -0.6 
-1.16162  1.02873 -0.6 
-1.12762  1.0241 -0.6 
-1.06061  1.01454 -0.6 
-0.959596  0.984052 -0.6 
-0.959346  0.983936 -0.6 
-0.879025  0.943775 -0.6 
-0.858586  0.932642 -0.6 
-0.81951  0.903614 -0.6 
-0.770571  0.863454 -0.6 
-0.757576  0.851859 -0.6 
-0.732215  0.823293 -0.6 
-0.699815  0.783133 -0.6 
-0.670616  0.742972 -0.6 
-0.656566  0.721828 -0.6 
-0.645996  0.702811 -0.6 
-0.625549  0.662651 -0.6 
-0.607092  0.62249 -0.6 
-0.590441  0.582329 -0.6 
-0.575441  0.542169 -0.6 
-0.561957  0.502008 -0.6 
-0.555556  0.480903 -0.6 
-0.550494  0.461847 -0.6 
-0.540892  0.421687 -0.6 
-0.532371  0.381526 -0.6 
-0.524866  0.341365 -0.6 
-0.518323  0.301205 -0.6 
-0.512693  0.261044 -0.6 
-0.507936  0.220884 -0.6 
-0.50402  0.180723 -0.6 
-0.500919  0.140562 -0.6 
-0.49861  0.100402 -0.6 
-0.497079  0.060241 -0.6 
-0.496317  0.0200803 -0.6 

 1.9203 -3.4739 -0.6 
 1.92023 -3.51406 -0.6 
 1.91941 -3.55422 -0.6 
 1.91783 -3.59438 -0.6 
 1.91548 -3.63454 -0.6 
 1.91233 -3.6747 -0.6 
 1.90838 -3.71486 -0.6 
 1.90359 -3.75502 -0.6 
 1.89793 -3.79518 -0.6 
 1.89135 -3.83534 -0.6 
 1.88383 -3.8755 -0.6 
 1.87528 -3.91566 -0.6 
 1.86869 -3.94332 -0.6 
 1.8653 -3.95582 -0.6 
 1.85322 -3.99598 -0.6 
 1.83975 -4.03614 -0.6 
 1.82477 -4.07631 -0.6 
 1.80814 -4.11647 -0.6 
 1.78971 -4.15663 -0.6 
 1.76929 -4.19679 -0.6 
 1.76768 -4.19972 -0.6 
 1.74332 -4.23695 -0.6 
 1.71424 -4.27711 -0.6 
 1.68198 -4.31727 -0.6 
 1.66667 -4.33476 -0.6 
 1.6417 -4.35743 -0.6 
 1.59315 -4.39759 -0.6 
 1.56566 -4.41835 -0.6 
 1.53083 -4.43775 -0.6 
 1.46465 -4.47155 -0.6 
 1.44556 -4.47791 -0.6 
 1.36364 -4.50347 -0.6 
 1.26823 -4.51807 -0.6 
 1.26263 -4.51889 -0.6 
 1.16162 -4.51943 -0.6 

 1.16162 -4.51943 -0.6 
 1.1516 -4.51807 -0.6 
 1.06061 -4.50518 -0.6 
 0.969737 -4.47791 -0.6 
 0.959596 -4.47467 -0.6 
 0.885315 -4.43775 -0.6 
 0.858586 -4.42328 -0.6 
 0.823798 -4.39759 -0.6 
 0.774415 -4.35743 -0.6 
 0.757576 -4.3425 -0.6 
 0.735047 -4.31727 -0.6 
 0.702365 -4.27711 -0.6 
 0.672915 -4.23695 -0.6 
 0.656566 -4.2125 -0.6 
 0.64778 -4.19679 -0.6 
 0.62716 -4.15663 -0.6 
 0.608546 -4.11647 -0.6 
 0.591752 -4.07631 -0.6 
 0.576621 -4.03614 -0.6 
 0.563016 -3.99598 -0.6 
 0.555556 -3.97158 -0.6 
 0.551338 -3.95582 -0.6 
 0.541643 -3.91566 -0.6 
 0.533035 -3.8755 -0.6 
 0.525449 -3.83534 -0.6 
 0.518828 -3.79518 -0.6 
 0.513124 -3.75502 -0.6 
 0.508297 -3.71486 -0.6 
 0.504313 -3.6747 -0.6 
 0.501145 -3.63454 -0.6 
 0.498771 -3.59438 -0.6 
 0.497177 -3.55422 -0.6 
 0.496351 -3.51406 -0.6 
 0.496288 -3.4739 -0.6 
 0.496987 -3.43373 -0.6 
 0.498454 -3.39357 -0.6 
 0.500698 -3.35341 -0.6 
 0.503734 -3.31325 -0.6 
 0.507581 -3.27309 -0.6 
 0.512267 -3.23293 -0.6 
 0.517824 -3.19277 -0.6 
 0.52429 -3.15261 -0.6 
 0.531713 -3.11245 -0.6 
 0.540148 -3.07229 -0.6 
 0.549658 -3.03213 -0.6 
 0.555556 -3.00975 -0.6 
 0.560907 -2.99197 -0.6 
 0.574272 -2.95181 -0.6 
 0.589142 -2.91165 -0.6 
 0.60565 -2.87149 -0.6 
 0.623952 -2.83133 -0.6 
 0.644226 -2.79116 -0.6 
 0.656566 -2.76883 -0.6 
 0.668336 -2.751 -0.6 
 0.697287 -2.71084 -0.6 
 0.729408 -2.67068 -0.6 
 0.757576 -2.63877 -0.6 
 0.766761 -2.63052 -0.6 
 0.815262 -2.59036 -0.6 
 0.858586 -2.55799 -0.6 
 0.872795 -2.5502 -0.6 
 0.952351 -2.51004 -0.6 
 0.959596 -2.50665 -0.6 
 1.06061 -2.47609 -0.6 
 1.10388 -2.46988 -0.6 
 1.16162 -2.46195 -0.6 
 1.26263 -2.4625 -0.6 
 1.31249 -2.46988 -0.6 
 1.36364 -2.47781 -0.6 
 1.46465 -2.50969 -0.6 
 1.46538 -2.51004 -0.6 
 1.54306 -2.5502 -0.6 
 1.56566 -2.56295 -0.6 
 1.60155 -2.59036 -0.6 
 1.64922 -2.63052 -0.6 
 1.66667 -2.64656 -0.6 
 1.68755 -2.67068 -0.6 
 1.71926 -2.71084 -0.6 
 1.74784 -2.751 -0.6 
 1.76768 -2.7817 -0.6 
 1.77281 -2.79116 -0.6 
 1.79288 -2.83133 -0.6 
 1.811 -2.87149 -0.6 
 1.82735 -2.91165 -0.6 
 1.84207 -2.95181 -0.6 
 1.85531 -2.99197 -0.6 
 1.86716 -3.03213 -0.6 
 1.86869 -3.03784 -0.6 
 1.87677 -3.07229 -0.6 
 1.88514 -3.11245 -0.6 
 1.8925 -3.15261 -0.6 
 1.89892 -3.19277 -0.6 
 1.90444 -3.23293 -0.6 
 1.90909 -3.27309 -0.6 
 1.91291 -3.31325 -0.6 
 1.91592 -3.35341 -0.6 
 1.91815 -3.39357 -0.6 
 1.9196 -3.43373 -0.6 
 1.9203 -3.4739 -0.6 

-2.91281 -3.4739 -0.6 
-2.91287 -3.51406 -0.6 
-2.91371 -3.55422 -0.6 
-2.91531 -3.59438 -0.6 
-2.91771 -3.63454 -0.6 
-2.9209 -3.6747 -0.6 
-2.92491 -3.71486 -0.6 
-2.92978 -3.75502 -0.6 
-2.93553 -3.79518 -0.6 
-2.9422 -3.83534 -0.6 
-2.94984 -3.8755 -0.6 
-2.95852 -3.91566 -0.6 
-2.96829 -3.95582 -0.6 
-2.97923 -3.99598 -0.6 
-2.9798 -3.99787 -0.6 
-2.99291 -4.03614 -0.6 
-3.00819 -4.07631 -0.6 
-3.02515 -4.11647 -0.6 
-3.04396 -4.15663 -0.6 
-3.06478 -4.19679 -0.6 
-3.08081 -4.22491 -0.6 
-3.08903 -4.23695 -0.6 
-3.11887 -4.27711 -0.6 
-3.15199 -4.31727 -0.6 
-3.18182 -4.35002 -0.6 
-3.19037 -4.35743 -0.6 
-3.24063 -4.39759 -0.6 
-3.28283 -4.42807 -0.6 
-3.30125 -4.43775 -0.6 
-3.38384 -4.47767 -0.6 
-3.38463 -4.47791 -0.6 
-3.48485 -4.5068 -0.6 
-3.57133 -4.51807 -0.6 
-3.58586 -4.51989 -0.6 
-3.68687 -4.51827 -0.6 

-3.68687 -4.51827 -0.6 
-3.68814 -4.51807 -0.6 
-3.78788 -4.50167 -0.6 
-3.86122 -4.47791 -0.6 
-3.88889 -4.46833 -0.6 
-3.94718 -4.43775 -0.6 
-3.9899 -4.41327 -0.6 
-4.01022 -4.39759 -0.6 
-4.05796 -4.35743 -0.6 
-4.09091 -4.32679 -0.6 
-4.09909 -4.31727 -0.6 
-4.13095 -4.27711 -0.6 
-4.15966 -4.23695 -0.6 
-4.18556 -4.19679 -0.6 
-4.19192 -4.18606 -0.6 
-4.20664 -4.15663 -0.6 
-4.22489 -4.11647 -0.6 
-4.24136 -4.07631 -0.6 
-4.2562 -4.03614 -0.6 
-4.26954 -3.99598 -0.6 
-4.2815 -3.95582 -0.6 
-4.29218 -3.91566 -0.6 
-4.29293 -3.91251 -0.6 
-4.30074 -3.8755 -0.6 
-4.30821 -3.83534 -0.6 
-4.31473 -3.79518 -0.6 
-4.32035 -3.75502 -0.6 
-4.32511 -3.71486 -0.6 
-4.32903 -3.6747 -0.6 
-4.33215 -3.63454 -0.6 
-4.33449 -3.59438 -0.6 
-4.33606 -3.55422 -0.6 
-4.33687 -3.51406 -0.6 
-4.33694 -3.4739 -0.6 
-4.33625 -3.43373 -0.6 
-4.3348 -3.39357 -0.6 
-4.33259 -3.35341 -0.6 
-4.3296 -3.31325 -0.6 
-4.32581 -3.27309 -0.6 
-4.32119 -3.23293 -0.6 
-4.31572 -3.19277 -0.6 
-4.30935 -3.15261 -0.6 
-4.30204 -3.11245 -0.6 
-4.29373 -3.07229 -0.6 
-4.29293 -3.06882 -0.6 
-4.28335 -3.03213 -0.6 
-4.27161 -2.99197 -0.6 
-4.2585 -2.95181 -0.6 
-4.24392 -2.91165 -0.6 
-4.22773 -2.87149 -0.6 
-4.20978 -2.83133 -0.6 
-4.19192 -2.79515 -0.6 
-4.18959 -2.79116 -0.6 
-4.16412 -2.751 -0.6 
-4.1359 -2.71084 -0.6 
-4.10459 -2.67068 -0.6 
-4.09091 -2.65457 -0.6 
-4.06536 -2.63052 -0.6 
-4.01847 -2.59036 -0.6 
-3.9899 -2.56805 -0.6 
-3.95913 -2.5502 -0.6 
-3.88889 -2.51292 -0.6 
-3.88068 -2.51004 -0.6 
-3.78788 -2.47962 -0.6 
-3.72941 -2.46988 -0.6 
-3.68687 -2.46312 -0.6 
-3.58586 -2.4615 -0.6 
-3.51957 -2.46988 -0.6 
-3.48485 -2.47446 -0.6 
-3.38384 -2.50372 -0.6 
-3.36995 -2.51004 -0.6 
-3.28842 -2.5502 -0.6 
-3.28283 -2.55318 -0.6 
-3.23194 -2.59036 -0.6 
-3.18258 -2.63052 -0.6 
-3.18182 -2.63119 -0.6 
-3.14627 -2.67068 -0.6 
-3.11373 -2.71084 -0.6 
-3.08439 -2.751 -0.6 
-3.08081 -2.75632 -0.6 
-3.06119 -2.79116 -0.6 
-3.04071 -2.83133 -0.6 
-3.02223 -2.87149 -0.6 
-3.00555 -2.91165 -0.6 
-2.99053 -2.95181 -0.6 
-2.9798 -2.98362 -0.6 
-2.97734 -2.99197 -0.6 
-2.9666 -3.03213 -0.6 
-2.95701 -3.07229 -0.6 
-2.94851 -3.11245 -0.6 
-2.94103 -3.15261 -0.6 
-2.93451 -3.19277 -0.6 
-2.92891 -3.23293 -0.6 
-2.92419 -3.27309 -0.6 
-2.92031 -3.31325 -0.6 
-2.91726 -3.35341 -0.6 
-2.91499 -3.39357 -0.6 
-2.91352 -3.43373 -0.6 
-2.91281 -3.4739 -0.6 


# Contour 8, label:     -0.8
 1.16162  2.7786 -0.8 
 1.11017  2.79116 -0.8 
 1.06061  2.8041 -0.8 
 1.01029  2.83133 -0.8 
 0.959596  2.86129 -0.8 
 0.948273  2.87149 -0.8 
 0.907335  2.91165 -0.8 
 0.870459  2.95181 -0.8 
 0.858586  2.96603 -0.8 
 0.84236  2.99197 -0.8 
 0.819709  3.03213 -0.8 
 0.799504  3.07229 -0.8 
 0.781585  3.11245 -0.8 
 0.765815  3.15261 -0.8 
 0.757576  3.1766 -0.8 
 0.753069  3.19277 -0.8 
 0.743393  3.23293 -0.8 
 0.735232  3.27309 -0.8 
 0.728532  3.31325 -0.8 
 0.723246  3.35341 -0.8 
 0.719338  3.39357 -0.8 
 0.716784  3.43373 -0.8 
 0.715565  3.4739 -0.8 
 0.715675  3.51406 -0.8 
 0.717113  3.55422 -0.8 
 0.71989  3.59438 -0.8 
 0.724023  3.63454 -0.8 
 0.72954  3.6747 -0.8 
 0.736478  3.71486 -0.8 
 0.744885  3.75502 -0.8 
 0.754818  3.79518 -0.8 
 0.757576  3.80487 -0.8 
 0.768277  3.83534 -0.8 
 0.784394  3.8755 -0.8 
 0.80268  3.91566 -0.8 
 0.823278  3.95582 -0.8 
 0.84635  3.99598 -0.8 
 0.858586  4.01526 -0.8 
 0.876285  4.03614 -0.8 
 0.913808  4.07631 -0.8 
 0.955454  4.11647 -0.8 
 0.959596  4.12015 -0.8 
 1.02213  4.15663 -0.8 
 1.06061  4.17719 -0.8 
 1.13669  4.19679 -0.8 
 1.16162  4.2028 -0.8 
 1.26263  4.20184 -0.8 
 1.28206  4.19679 -0.8 
 1.36364  4.17409 -0.8 
 1.39506  4.15663 -0.8 
 1.46127  4.11647 -0.8 
 1.46465  4.11424 -0.8 
 1.50301  4.07631 -0.8 
 1.53965  4.03614 -0.8 
 1.56566  4.00457 -0.8 
 1.57098  3.99598 -0.8 
 1.59367  3.95582 -0.8 
 1.61391  3.91566 -0.8 
 1.63189  3.8755 -0.8 
 1.64773  3.83534 -0.8 
 1.66156  3.79518 -0.8 
 1.66667  3.77805 -0.8 
 1.67227  3.75502 -0.8 
 1.68057  3.71486 -0.8 
 1.68742  3.6747 -0.8 
 1.69286  3.63454 -0.8 
 1.69694  3.59438 -0.8 
 1.69968  3.55422 -0.8 
 1.7011  3.51406 -0.8 
 1.70121  3.4739 -0.8 
 1.70001  3.43373 -0.8 
 1.69749  3.39357 -0.8 
 1.69363  3.35341 -0.8 
 1.68841  3.31325 -0.8 
 1.6818  3.27309 -0.8 
 1.67374  3.23293 -0.8 
 1.66667  3.20312 -0.8 
 1.66366  3.19277 -0.8 
 1.65015  3.15261 -0.8 
 1.63465  3.11245 -0.8 
 1.61704  3.07229 -0.8 
 1.59717  3.03213 -0.8 
 1.57491  2.99197 -0.8 
 1.56566  2.97685 -0.8 
 1.54534  2.95181 -0.8 
 1.50933  2.91165 -0.8 
 1.46936  2.87149 -0.8 
 1.46465  2.86712 -0.8 
 1.40648  2.83133 -0.8 
 1.36364  2.80722 -0.8 
 1.30666  2.79116 -0.8 
 1.26263  2.77957 -0.8 
 1.16162  2.7786 -0.8 

-3.68687  2.78068 -0.8 
-3.72397  2.79116 -0.8 
-3.78788  2.81052 -0.8 
-3.8235  2.83133 -0.8 
-3.88632  2.87149 -0.8 
-3.88889  2.87327 -0.8 
-3.92618  2.91165 -0.8 
-3.96136  2.95181 -0.8 
-3.9899  2.988 -0.8 
-3.99228  2.99197 -0.8 
-4.01417  3.03213 -0.8 
-4.03371  3.07229 -0.8 
-4.05103  3.11245 -0.8 
-4.06627  3.15261 -0.8 
-4.07955  3.19277 -0.8 
-4.09091  3.23274 -0.8 
-4.09095  3.23293 -0.8 
-4.09891  3.27309 -0.8 
-4.10544  3.31325 -0.8 
-4.11059  3.35341 -0.8 
-4.1144  3.39357 -0.8 
-4.11689  3.43373 -0.8 
-4.11808  3.4739 -0.8 
-4.11797  3.51406 -0.8 
-4.11657  3.55422 -0.8 
-4.11387  3.59438 -0.8 
-4.10984  3.63454 -0.8 
-4.10446  3.6747 -0.8 
-4.09769  3.71486 -0.8 
-4.09091  3.74816 -0.8 
-4.0892  3.75502 -0.8 
-4.07749  3.79518 -0.8 
-4.06389  3.83534 -0.8 
-4.04831  3.8755 -0.8 
